,1y_ret,1y_ret_ward,Price,Year,Type,Ward
341,-0.0026515151515151825,-0.02083333333333337,352500.0,2019,F,Long Ditton
357,-0.08510638297872342,-0.08510638297872342,322500.0,2020,F,Long Ditton
373,0.2096468561584841,0.21705426356589141,392500.0,2021,F,Long Ditton
405,-0.14767616191904043,-0.13043478260869568,420000.0,2011,S,Long Ditton
421,0.07312550443906396,0.10702380952380963,464950.0,2012,S,Long Ditton
437,-0.10848161004444346,-0.042907839552640104,445000.0,2013,S,Long Ditton
453,0.22405790838375106,0.34713483146067414,599475.0,2014,S,Long Ditton
469,-0.03663022496282409,0.05926018599607996,635000.0,2015,S,Long Ditton
485,-0.024507874015747833,0.06299212598425208,675000.0,2016,S,Long Ditton
501,-0.05854406130268197,-0.03555555555555556,651000.0,2017,S,Long Ditton
517,0.17616803879942688,0.1874039938556067,773000.0,2018,S,Long Ditton
533,0.05411527957452911,0.025226390685640254,792500.0,2019,S,Long Ditton
549,-0.12976344303358855,-0.0725552050473186,735000.0,2020,S,Long Ditton
565,-0.025974025974025983,0.023809523809523725,752500.0,2021,S,Long Ditton
597,0.003112033195020736,0.003112033195020736,483500.0,2011,T,Long Ditton
613,0.07529116991960971,0.07549120992761127,520000.0,2012,T,Long Ditton
629,-0.17375000000000007,-0.09375,471250.0,2013,T,Long Ditton
645,0.009912565084978953,0.14694960212201602,540500.0,2014,T,Long Ditton
661,0.03507218253095368,0.10999074930619801,599950.0,2015,T,Long Ditton
677,-0.16772420428975132,-0.054087840653387786,567500.0,2016,T,Long Ditton
693,0.06667377506068495,0.08708193832599109,616919.0,2017,T,Long Ditton
709,-0.06397749439823808,-0.059844161064904755,580000.0,2018,T,Long Ditton
725,0.11619856318023425,0.11206896551724133,645000.0,2019,T,Long Ditton
741,-0.01675805289806953,0.023255813953488413,660000.0,2020,T,Long Ditton
757,-0.01806526806526798,0.007575757575757569,665000.0,2021,T,Long Ditton
22,0.06411211721336996,0.0546875,675000.0,2011,D,Molesey East
38,0.1343915343915345,0.16296296296296298,785000.0,2012,D,Molesey East
54,0.12915782024062272,0.1847133757961783,930000.0,2013,D,Molesey East
70,0.29456706281833633,0.4086021505376345,1310000.0,2014,D,Molesey East
86,-0.377870490473042,-0.34637442748091607,856249.5,2015,D,Molesey East
102,0.16520938604749347,0.2262780883375699,1050000.0,2016,D,Molesey East
118,-0.1443302500856457,-0.10476190476190472,940000.0,2017,D,Molesey East
134,0.1880291540896708,0.1914893617021276,1120000.0,2018,D,Molesey East
150,0.05010775862068961,0.015625,1137500.0,2019,D,Molesey East
166,0.016483516483516425,0.08791208791208782,1237500.0,2020,D,Molesey East
182,-0.08121212121212107,-0.027878787878787836,1203000.0,2021,D,Molesey East
214,0.06600276543790995,0.03968697596422577,232500.0,2011,F,Molesey East
230,-0.1238012205754141,-0.09677419354838712,210000.0,2012,F,Molesey East
246,0.11379699248120301,0.16642857142857137,244950.0,2013,F,Molesey East
262,0.03767809757093299,0.12267809757093295,275000.0,2014,F,Molesey East
278,-0.06721407624633446,0.06181818181818177,292000.0,2015,F,Molesey East
294,0.02743919485602464,0.13356164383561642,331000.0,2016,F,Molesey East
310,0.026992452703983094,0.05725075528700896,349950.0,2017,F,Molesey East
326,0.05804912367751269,0.04300614373481926,365000.0,2018,F,Molesey East
342,-0.029763387297633837,-0.047945205479452024,347500.0,2019,F,Molesey East
358,-0.13669064748201443,-0.13669064748201443,300000.0,2020,F,Molesey East
374,0.2359259259259261,0.2433333333333334,373000.0,2021,F,Molesey East
406,-0.01278372700722441,0.004457652303120341,338000.0,2011,S,Molesey East
422,0.3862200381105205,0.4201183431952662,480000.0,2012,S,Molesey East
438,-0.024011270491803405,0.04156249999999995,499950.0,2013,S,Molesey East
454,-0.12542715810042548,-0.0023502350235024005,498775.0,2014,S,Molesey East
470,-0.12350807423392784,-0.027617663275023796,485000.0,2015,S,Molesey East
486,0.29394329896907223,0.38144329896907214,670000.0,2016,S,Molesey East
502,-0.0752273117172757,-0.052238805970149294,635000.0,2017,S,Molesey East
518,0.008409714235158683,0.019645669291338486,647475.0,2018,S,Molesey East
534,-0.10235169955081924,-0.1312405884397081,562500.0,2019,S,Molesey East
550,0.0850139842359523,0.14222222222222225,642500.0,2020,S,Molesey East
566,0.07862111947715067,0.12840466926070038,725000.0,2021,S,Molesey East
598,-0.022950819672131195,-0.022950819672131195,298000.0,2011,T,Molesey East
614,0.07865902039468309,0.07885906040268464,321500.0,2012,T,Molesey East
630,-0.031788491446345324,0.04821150855365475,337000.0,2013,T,Molesey East
646,0.0350697878887789,0.17210682492581597,395000.0,2014,T,Molesey East
662,-0.02301983259802909,0.051898734177215244,415500.0,2015,T,Molesey East
678,-0.006536483973307083,0.10709987966305645,460000.0,2016,T,Molesey East
694,0.04480922803904175,0.0652173913043479,490000.0,2017,T,Molesey East
710,0.026478911564625784,0.030612244897959107,505000.0,2018,T,Molesey East
726,0.023931577861012743,0.01980198019801982,515000.0,2019,T,Molesey East
742,-0.09826629403602394,-0.058252427184465994,485000.0,2020,T,Molesey East
758,0.10832804652392292,0.13396907216494847,549975.0,2021,T,Molesey East
23,0.07106845282980834,0.06164383561643838,387500.0,2011,D,Molesey West
39,-0.024700460829492954,0.003870967741935516,389000.0,2012,D,Molesey West
55,-0.0787560696943731,-0.02320051413881752,379975.0,2013,D,Molesey West
71,0.24131723809161043,0.3553523258109086,515000.0,2014,D,Molesey West
87,-0.07766111153581523,-0.0461650485436893,491225.0,2015,D,Molesey West
103,0.05858115266437425,0.11964985495445069,550000.0,2016,D,Molesey West
119,0.10588620013080452,0.1454545454545455,630000.0,2017,D,Molesey West
135,-0.05901576316801238,-0.05555555555555558,595000.0,2018,D,Molesey West
151,-0.0033323674297305317,-0.037815126050420145,572500.0,2019,D,Molesey West
167,-0.0626949469744229,0.008733624454148492,577500.0,2020,D,Molesey West
183,0.037575757575757596,0.09090909090909083,630000.0,2021,D,Molesey West
215,0.02631578947368418,0.0,171000.0,2011,F,Molesey West
231,0.03291449344080921,0.059941520467836185,181250.0,2012,F,Molesey West
247,-0.06780399274047177,-0.015172413793103412,178500.0,2013,F,Molesey West
263,0.0074369747899158956,0.09243697478991586,195000.0,2014,F,Molesey West
279,0.06974979321753505,0.1987820512820513,233762.5,2015,F,Molesey West
295,-0.06660584558939875,0.03951660339019303,243000.0,2016,F,Molesey West
311,0.04587338465977253,0.0761316872427984,261500.0,2017,F,Molesey West
327,0.018867071720896078,0.003824091778202643,262500.0,2018,F,Molesey West
343,-0.0008658008658009031,-0.01904761904761909,257500.0,2019,F,Molesey West
359,0.04854368932038833,0.04854368932038833,270000.0,2020,F,Molesey West
375,-0.0351851851851851,-0.02777777777777779,262500.0,2021,F,Molesey West
407,-0.08073344280240824,-0.06349206349206349,295000.0,2011,S,Molesey West
423,0.07627118644067798,0.11016949152542366,327500.0,2012,S,Molesey West
439,-0.11900888499562012,-0.05343511450381677,310000.0,2013,S,Molesey West
455,0.13498759305210917,0.25806451612903225,390000.0,2014,S,Molesey West
471,0.06564805057955758,0.16153846153846163,453000.0,2015,S,Molesey West
487,-0.061009933774834435,0.026490066225165476,465000.0,2016,S,Molesey West
503,0.020022246941045596,0.043010752688172005,485000.0,2017,S,Molesey West
519,-0.06278234680875716,-0.05154639175257736,460000.0,2018,S,Molesey West
535,0.07671497584541054,0.047826086956521685,482000.0,2019,S,Molesey West
551,-0.040610727612826025,0.016597510373443924,490000.0,2020,S,Molesey West
567,0.02164502164502169,0.0714285714285714,525000.0,2021,S,Molesey West
599,-0.010504201680672232,-0.010504201680672232,235500.0,2011,T,Molesey West
615,-0.08512573002923296,-0.0849256900212314,215500.0,2012,T,Molesey West
631,0.07986078886310888,0.15986078886310895,249950.0,2013,T,Molesey West
647,0.0630029709645632,0.20004000800160027,299950.0,2014,T,Molesey West
663,0.0002606297575111771,0.07517919653275551,322500.0,2015,T,Molesey West
679,0.02124735729386895,0.1348837209302325,366000.0,2016,T,Molesey West
695,-0.02587264413962309,-0.005464480874316946,364000.0,2017,T,Molesey West
711,0.05905347985347986,0.06318681318681318,387000.0,2018,T,Molesey West
727,-0.04302802507602521,-0.047157622739018135,368750.0,2019,T,Molesey West
743,-0.0705223414278291,-0.03050847457627115,357500.0,2020,T,Molesey West
759,0.06806526806526825,0.0937062937062938,391000.0,2021,T,Molesey West
24,-0.10369755473233144,-0.1131221719457014,980000.0,2011,D,Oatlands and Burwood Park
40,0.14489795918367365,0.17346938775510212,1150000.0,2012,D,Oatlands and Burwood Park
56,-0.07816425120772952,-0.022608695652173938,1124000.0,2013,D,Oatlands and Burwood Park
72,0.3094524567646877,0.42348754448398584,1600000.0,2014,D,Oatlands and Burwood Park
88,-0.20337106299212593,-0.171875,1325000.0,2015,D,Oatlands and Burwood Park
104,-0.08559700417686888,-0.024528301886792447,1292500.0,2016,D,Oatlands and Burwood Park
120,0.06101192546929579,0.10058027079303677,1422500.0,2017,D,Oatlands and Burwood Park
136,-0.07903138511685048,-0.07557117750439368,1315000.0,2018,D,Oatlands and Burwood Park
152,0.13144093352563269,0.09695817490494307,1442500.0,2019,D,Oatlands and Burwood Park
