,Price,Date,Year,Type,Lat,Lon,cluster
9511,515000,2019-07-29,2019,F,51.37218083720931,-0.4301230930232558,60
9512,435000,2020-12-11,2020,F,51.37218083720931,-0.4301230930232558,60
9513,840000,2020-12-18,2020,F,51.37218083720931,-0.4301230930232558,60
9514,660000,2021-05-07,2021,F,51.37218083720931,-0.4301230930232558,60
9515,550000,2021-11-09,2021,F,51.37218083720931,-0.4301230930232558,60
9516,500000,2021-11-26,2021,F,51.37218083720931,-0.4301230930232558,60
9517,380000,2011-10-21,2011,F,51.37218083720931,-0.4301230930232558,60
9518,350000,2011-09-12,2011,F,51.37218083720931,-0.4301230930232558,60
9519,380000,2011-10-19,2011,F,51.37218083720931,-0.4301230930232558,60
9520,260000,2011-09-09,2011,F,51.37218083720931,-0.4301230930232558,60
9521,340000,2011-09-30,2011,F,51.37218083720931,-0.4301230930232558,60
9522,240000,2012-03-22,2012,F,51.37218083720931,-0.4301230930232558,60
9523,440000,2014-11-27,2014,F,51.37218083720931,-0.4301230930232558,60
9524,295000,2015-03-12,2015,F,51.37218083720931,-0.4301230930232558,60
9525,320000,2017-02-03,2017,F,51.37218083720931,-0.4301230930232558,60
9526,290500,2018-06-20,2018,F,51.37218083720931,-0.4301230930232558,60
9527,250000,2011-09-30,2011,F,51.37218083720931,-0.4301230930232558,60
9528,280000,2011-10-11,2011,F,51.37218083720931,-0.4301230930232558,60
9529,221950,2011-10-21,2011,F,51.37218083720931,-0.4301230930232558,60
9530,175000,2011-05-27,2011,F,51.37218083720931,-0.4301230930232558,60
9531,245000,2012-01-11,2012,F,51.37218083720931,-0.4301230930232558,60
9532,295000,2012-09-24,2012,F,51.37218083720931,-0.4301230930232558,60
9533,230000,2013-05-31,2013,F,51.37218083720931,-0.4301230930232558,60
9534,185000,2013-07-12,2013,F,51.37218083720931,-0.4301230930232558,60
9535,272000,2013-02-07,2013,F,51.37218083720931,-0.4301230930232558,60
9536,180000,2014-06-09,2014,F,51.37218083720931,-0.4301230930232558,60
9537,250000,2014-12-12,2014,F,51.37218083720931,-0.4301230930232558,60
9538,375000,2014-10-10,2014,F,51.37218083720931,-0.4301230930232558,60
9539,353500,2014-03-20,2014,F,51.37218083720931,-0.4301230930232558,60
9540,336250,2014-11-25,2014,F,51.37218083720931,-0.4301230930232558,60
9541,367500,2014-11-21,2014,F,51.37218083720931,-0.4301230930232558,60
9542,285000,2014-10-21,2014,F,51.37218083720931,-0.4301230930232558,60
9543,235000,2014-12-18,2014,F,51.37218083720931,-0.4301230930232558,60
9544,370000,2015-08-21,2015,F,51.37218083720931,-0.4301230930232558,60
9545,375000,2015-03-18,2015,F,51.37218083720931,-0.4301230930232558,60
9546,355000,2016-01-29,2016,F,51.37218083720931,-0.4301230930232558,60
9547,245000,2016-02-12,2016,F,51.37218083720931,-0.4301230930232558,60
9548,350000,2018-06-26,2018,F,51.37218083720931,-0.4301230930232558,60
9549,335000,2018-07-13,2018,F,51.37218083720931,-0.4301230930232558,60
9550,385000,2018-08-15,2018,F,51.37218083720931,-0.4301230930232558,60
9551,335000,2018-02-02,2018,F,51.37218083720931,-0.4301230930232558,60
9552,415000,2019-03-08,2019,F,51.37218083720931,-0.4301230930232558,60
9553,312500,2019-01-18,2019,F,51.37218083720931,-0.4301230930232558,60
9554,312500,2019-03-25,2019,F,51.37218083720931,-0.4301230930232558,60
9555,215000,2020-12-21,2020,F,51.37218083720931,-0.4301230930232558,60
9556,210000,2020-11-16,2020,F,51.37218083720931,-0.4301230930232558,60
9557,235000,2020-01-13,2020,F,51.37218083720931,-0.4301230930232558,60
9558,327000,2020-03-20,2020,F,51.37218083720931,-0.4301230930232558,60
9559,366000,2020-10-23,2020,F,51.37218083720931,-0.4301230930232558,60
9560,249000,2020-01-31,2020,F,51.37218083720931,-0.4301230930232558,60
9561,225000,2021-08-31,2021,F,51.37218083720931,-0.4301230930232558,60
9562,320000,2021-06-02,2021,F,51.37218083720931,-0.4301230930232558,60
9563,230000,2021-08-06,2021,F,51.37218083720931,-0.4301230930232558,60
9564,400000,2021-08-27,2021,F,51.37218083720931,-0.4301230930232558,60
9565,356000,2011-10-28,2011,F,51.37218083720931,-0.4301230930232558,60
9566,365000,2011-12-01,2011,F,51.37218083720931,-0.4301230930232558,60
9567,420000,2013-12-12,2013,F,51.37218083720931,-0.4301230930232558,60
9568,411000,2013-09-03,2013,F,51.37218083720931,-0.4301230930232558,60
9569,550000,2015-04-27,2015,F,51.37218083720931,-0.4301230930232558,60
9570,538500,2016-11-21,2016,F,51.37218083720931,-0.4301230930232558,60
9571,492000,2017-07-24,2017,F,51.37218083720931,-0.4301230930232558,60
9572,450000,2020-12-09,2020,F,51.37218083720931,-0.4301230930232558,60
9573,483000,2020-09-25,2020,F,51.37218083720931,-0.4301230930232558,60
9574,500000,2020-08-07,2020,F,51.37218083720931,-0.4301230930232558,60
9575,440000,2012-11-06,2012,F,51.37218083720931,-0.4301230930232558,60
9576,300000,2012-06-18,2012,F,51.37218083720931,-0.4301230930232558,60
9577,280000,2012-07-16,2012,F,51.37218083720931,-0.4301230930232558,60
9578,715000,2015-10-28,2015,F,51.37218083720931,-0.4301230930232558,60
9579,522500,2015-11-10,2015,F,51.37218083720931,-0.4301230930232558,60
9580,605000,2015-11-10,2015,F,51.37218083720931,-0.4301230930232558,60
9581,610000,2019-03-28,2019,F,51.37218083720931,-0.4301230930232558,60
9582,460000,2014-03-31,2014,F,51.37218083720931,-0.4301230930232558,60
9583,500000,2014-03-31,2014,F,51.37218083720931,-0.4301230930232558,60
9584,460000,2014-03-28,2014,F,51.37218083720931,-0.4301230930232558,60
9585,795000,2014-03-28,2014,F,51.37218083720931,-0.4301230930232558,60
9586,490000,2014-03-31,2014,F,51.37218083720931,-0.4301230930232558,60
9587,688000,2016-12-07,2016,F,51.37218083720931,-0.4301230930232558,60
9588,455000,2020-10-15,2020,F,51.37218083720931,-0.4301230930232558,60
9589,450000,2020-06-30,2020,F,51.37218083720931,-0.4301230930232558,60
9590,480000,2020-01-03,2020,F,51.37218083720931,-0.4301230930232558,60
9591,485000,2021-06-29,2021,F,51.37218083720931,-0.4301230930232558,60
9592,277500,2010-10-22,2010,F,51.37309777108434,-0.4394809397590361,50
9593,202000,2012-07-13,2012,F,51.37309777108434,-0.4394809397590361,50
9594,274950,2014-04-22,2014,F,51.37309777108434,-0.4394809397590361,50
9595,275000,2015-09-01,2015,F,51.37309777108434,-0.4394809397590361,50
9596,280000,2015-08-28,2015,F,51.37309777108434,-0.4394809397590361,50
9597,306500,2016-11-16,2016,F,51.37309777108434,-0.4394809397590361,50
9598,261250,2019-09-06,2019,F,51.37309777108434,-0.4394809397590361,50
9599,350000,2020-05-15,2020,F,51.37309777108434,-0.4394809397590361,50
9600,327500,2020-09-28,2020,F,51.37309777108434,-0.4394809397590361,50
9601,310000,2020-10-23,2020,F,51.37309777108434,-0.4394809397590361,50
9602,270000,2020-01-10,2020,F,51.37309777108434,-0.4394809397590361,50
9603,300000,2020-07-03,2020,F,51.37309777108434,-0.4394809397590361,50
9604,280000,2021-09-03,2021,F,51.37309777108434,-0.4394809397590361,50
9605,265000,2010-06-15,2010,F,51.37309777108434,-0.4394809397590361,50
9606,280000,2010-11-19,2010,F,51.37309777108434,-0.4394809397590361,50
9607,250000,2010-11-30,2010,F,51.37309777108434,-0.4394809397590361,50
9608,290000,2011-06-22,2011,F,51.37309777108434,-0.4394809397590361,50
9609,270000,2011-07-06,2011,F,51.37309777108434,-0.4394809397590361,50
9610,290000,2011-11-18,2011,F,51.37309777108434,-0.4394809397590361,50
9611,300000,2011-06-08,2011,F,51.37309777108434,-0.4394809397590361,50
9612,345000,2012-11-30,2012,F,51.37309777108434,-0.4394809397590361,50
9613,165000,2012-05-04,2012,F,51.37309777108434,-0.4394809397590361,50
9614,290000,2012-05-04,2012,F,51.37309777108434,-0.4394809397590361,50
9615,362500,2013-10-24,2013,F,51.37309777108434,-0.4394809397590361,50
9616,304000,2013-09-13,2013,F,51.37309777108434,-0.4394809397590361,50
9617,335000,2013-07-30,2013,F,51.37309777108434,-0.4394809397590361,50
9618,342000,2013-10-08,2013,F,51.37309777108434,-0.4394809397590361,50
9619,349800,2014-08-29,2014,F,51.37309777108434,-0.4394809397590361,50
9620,362000,2014-06-18,2014,F,51.37309777108434,-0.4394809397590361,50
9621,350000,2015-06-26,2015,F,51.37309777108434,-0.4394809397590361,50
9622,395000,2015-08-20,2015,F,51.37309777108434,-0.4394809397590361,50
9623,390000,2015-03-31,2015,F,51.37309777108434,-0.4394809397590361,50
9624,450000,2016-07-15,2016,F,51.37309777108434,-0.4394809397590361,50
9625,450000,2016-08-23,2016,F,51.37309777108434,-0.4394809397590361,50
9626,375000,2017-11-17,2017,F,51.37309777108434,-0.4394809397590361,50
9627,463000,2018-10-05,2018,F,51.37309777108434,-0.4394809397590361,50
9628,350000,2018-09-21,2018,F,51.37309777108434,-0.4394809397590361,50
9629,415000,2019-03-29,2019,F,51.37309777108434,-0.4394809397590361,50
9630,395000,2019-10-24,2019,F,51.37309777108434,-0.4394809397590361,50
9631,462500,2020-01-24,2020,F,51.37309777108434,-0.4394809397590361,50
9632,479500,2021-10-19,2021,F,51.37309777108434,-0.4394809397590361,50
9633,438000,2021-03-26,2021,F,51.37309777108434,-0.4394809397590361,50
9634,299750,2010-06-10,2010,F,51.37309777108434,-0.4394809397590361,50
9635,430000,2010-06-22,2010,F,51.37309777108434,-0.4394809397590361,50
9636,401000,2011-12-20,2011,F,51.37309777108434,-0.4394809397590361,50
9637,319250,2011-08-31,2011,F,51.37309777108434,-0.4394809397590361,50
9638,350000,2013-07-01,2013,F,51.37309777108434,-0.4394809397590361,50
9639,390000,2014-08-22,2014,F,51.37309777108434,-0.4394809397590361,50
9640,425000,2019-06-26,2019,F,51.37309777108434,-0.4394809397590361,50
9641,347500,2020-02-28,2020,F,51.37309777108434,-0.4394809397590361,50
9642,210000,2010-07-12,2010,F,51.37309777108434,-0.4394809397590361,50
9643,210000,2012-06-11,2012,F,51.37309777108434,-0.4394809397590361,50
9644,220000,2012-11-08,2012,F,51.37309777108434,-0.4394809397590361,50
9645,220000,2012-01-17,2012,F,51.37309777108434,-0.4394809397590361,50
9646,228000,2013-05-20,2013,F,51.37309777108434,-0.4394809397590361,50
9647,250000,2013-10-28,2013,F,51.37309777108434,-0.4394809397590361,50
9648,245000,2014-01-31,2014,F,51.37309777108434,-0.4394809397590361,50
9649,249995,2015-01-30,2015,F,51.37309777108434,-0.4394809397590361,50
9650,330000,2016-12-02,2016,F,51.37309777108434,-0.4394809397590361,50
9651,320000,2017-05-31,2017,F,51.37309777108434,-0.4394809397590361,50
9652,290000,2018-06-05,2018,F,51.37309777108434,-0.4394809397590361,50
9653,300000,2018-04-06,2018,F,51.37309777108434,-0.4394809397590361,50
9654,283000,2018-06-22,2018,F,51.37309777108434,-0.4394809397590361,50
9655,318000,2019-11-01,2019,F,51.37309777108434,-0.4394809397590361,50
9656,325000,2019-07-12,2019,F,51.37309777108434,-0.4394809397590361,50
9657,315000,2020-11-02,2020,F,51.37309777108434,-0.4394809397590361,50
9658,315000,2021-12-08,2021,F,51.37309777108434,-0.4394809397590361,50
9659,310000,2021-09-29,2021,F,51.37309777108434,-0.4394809397590361,50
9660,285000,2021-06-24,2021,F,51.37309777108434,-0.4394809397590361,50
9661,222000,2010-11-26,2010,F,51.37309777108434,-0.4394809397590361,50
9662,195000,2010-01-25,2010,F,51.37309777108434,-0.4394809397590361,50
9663,220000,2012-09-26,2012,F,51.37309777108434,-0.4394809397590361,50
9664,213000,2012-03-16,2012,F,51.37309777108434,-0.4394809397590361,50
9665,215000,2013-05-15,2013,F,51.37309777108434,-0.4394809397590361,50
9666,205000,2013-11-29,2013,F,51.37309777108434,-0.4394809397590361,50
9667,220000,2013-11-29,2013,F,51.37309777108434,-0.4394809397590361,50
9668,190000,2014-04-30,2014,F,51.37309777108434,-0.4394809397590361,50
9669,295000,2016-01-11,2016,F,51.37309777108434,-0.4394809397590361,50
9670,320000,2017-02-10,2017,F,51.37309777108434,-0.4394809397590361,50
9671,250000,2020-02-07,2020,F,51.37309777108434,-0.4394809397590361,50
9672,330000,2020-03-20,2020,F,51.37309777108434,-0.4394809397590361,50
9673,330000,2011-10-14,2011,F,51.37309777108434,-0.4394809397590361,50
9674,485000,2021-09-30,2021,F,51.37309777108434,-0.4394809397590361,50
9675,80000,2010-08-29,2010,F,51.37309777108434,-0.4394809397590361,50
9676,305000,2012-09-26,2012,F,51.37309777108434,-0.4394809397590361,50
9677,201000,2012-03-23,2012,F,51.37309777108434,-0.4394809397590361,50
9678,308000,2013-12-13,2013,F,51.37309777108434,-0.4394809397590361,50
9679,249950,2013-03-01,2013,F,51.37309777108434,-0.4394809397590361,50
9680,240000,2013-08-30,2013,F,51.37309777108434,-0.4394809397590361,50
9681,263000,2014-03-19,2014,F,51.37309777108434,-0.4394809397590361,50
9682,250000,2014-05-29,2014,F,51.37309777108434,-0.4394809397590361,50
9683,320000,2015-03-06,2015,F,51.37309777108434,-0.4394809397590361,50
9684,297000,2016-09-08,2016,F,51.37309777108434,-0.4394809397590361,50
9685,365000,2017-08-16,2017,F,51.37309777108434,-0.4394809397590361,50
9686,352250,2020-12-04,2020,F,51.37309777108434,-0.4394809397590361,50
9687,310000,2021-06-18,2021,F,51.37309777108434,-0.4394809397590361,50
9688,276000,2021-07-23,2021,F,51.37309777108434,-0.4394809397590361,50
9689,320000,2021-06-25,2021,F,51.37309777108434,-0.4394809397590361,50
9690,285000,2021-07-29,2021,F,51.37309777108434,-0.4394809397590361,50
9691,300000,2021-01-29,2021,F,51.37309777108434,-0.4394809397590361,50
9692,475000,2011-06-03,2011,F,51.37309777108434,-0.4394809397590361,50
9693,385000,2020-02-28,2020,F,51.37309777108434,-0.4394809397590361,50
9694,285000,2020-11-02,2020,F,51.37309777108434,-0.4394809397590361,50
9695,550000,2021-01-29,2021,F,51.37309777108434,-0.4394809397590361,50
9696,213000,2011-10-21,2011,F,51.37309777108434,-0.4394809397590361,50
9697,160000,2013-11-18,2013,F,51.37309777108434,-0.4394809397590361,50
9698,280000,2014-11-28,2014,F,51.37309777108434,-0.4394809397590361,50
9699,310000,2018-04-06,2018,F,51.37309777108434,-0.4394809397590361,50
9700,315000,2019-08-28,2019,F,51.37309777108434,-0.4394809397590361,50
9701,292000,2021-05-05,2021,F,51.37309777108434,-0.4394809397590361,50
9702,220000,2011-06-13,2011,F,51.37309777108434,-0.4394809397590361,50
9703,192000,2011-04-08,2011,F,51.37309777108434,-0.4394809397590361,50
9704,234670,2013-07-04,2013,F,51.37309777108434,-0.4394809397590361,50
9705,232000,2013-11-08,2013,F,51.37309777108434,-0.4394809397590361,50
9706,210000,2013-07-12,2013,F,51.37309777108434,-0.4394809397590361,50
9707,220000,2013-03-28,2013,F,51.37309777108434,-0.4394809397590361,50
9708,240000,2014-01-20,2014,F,51.37309777108434,-0.4394809397590361,50
9709,260000,2014-02-26,2014,F,51.37309777108434,-0.4394809397590361,50
9710,217500,2014-04-07,2014,F,51.37309777108434,-0.4394809397590361,50
9711,290000,2015-08-03,2015,F,51.37309777108434,-0.4394809397590361,50
9712,260000,2015-08-05,2015,F,51.37309777108434,-0.4394809397590361,50
9713,295000,2016-10-31,2016,F,51.37309777108434,-0.4394809397590361,50
9714,315000,2016-06-16,2016,F,51.37309777108434,-0.4394809397590361,50
9715,275000,2018-04-06,2018,F,51.37309777108434,-0.4394809397590361,50
9716,305000,2018-07-03,2018,F,51.37309777108434,-0.4394809397590361,50
9717,275000,2018-07-27,2018,F,51.37309777108434,-0.4394809397590361,50
9718,220000,2019-05-16,2019,F,51.37309777108434,-0.4394809397590361,50
9719,285000,2019-09-23,2019,F,51.37309777108434,-0.4394809397590361,50
9720,255000,2020-03-20,2020,F,51.37309777108434,-0.4394809397590361,50
9721,250000,2020-10-23,2020,F,51.37309777108434,-0.4394809397590361,50
9722,275000,2021-06-30,2021,F,51.37309777108434,-0.4394809397590361,50
9723,248800,2021-06-30,2021,F,51.37309777108434,-0.4394809397590361,50
9724,290000,2021-09-03,2021,F,51.37309777108434,-0.4394809397590361,50
9725,170000,2011-04-30,2011,F,51.37309777108434,-0.4394809397590361,50
9726,225500,2011-03-18,2011,F,51.37309777108434,-0.4394809397590361,50
9727,260000,2011-07-29,2011,F,51.37309777108434,-0.4394809397590361,50
9728,260000,2014-03-14,2014,F,51.37309777108434,-0.4394809397590361,50
9729,375000,2015-12-17,2015,F,51.37309777108434,-0.4394809397590361,50
9730,285000,2015-11-04,2015,F,51.37309777108434,-0.4394809397590361,50
9731,253000,2018-10-17,2018,F,51.37309777108434,-0.4394809397590361,50
9732,385000,2020-12-21,2020,F,51.37309777108434,-0.4394809397590361,50
9733,370000,2020-10-10,2020,F,51.37309777108434,-0.4394809397590361,50
9734,300000,2020-06-29,2020,F,51.37309777108434,-0.4394809397590361,50
9735,149000,2012-11-30,2012,F,51.37309777108434,-0.4394809397590361,50
9736,238000,2012-11-12,2012,F,51.37309777108434,-0.4394809397590361,50
9737,215000,2013-10-30,2013,F,51.37309777108434,-0.4394809397590361,50
9738,171000,2013-03-22,2013,F,51.37309777108434,-0.4394809397590361,50
9739,160000,2013-07-29,2013,F,51.37309777108434,-0.4394809397590361,50
9740,273000,2013-01-11,2013,F,51.37309777108434,-0.4394809397590361,50
9741,250000,2014-11-25,2014,F,51.37309777108434,-0.4394809397590361,50
9742,162000,2014-06-06,2014,F,51.37309777108434,-0.4394809397590361,50
9743,329950,2015-11-06,2015,F,51.37309777108434,-0.4394809397590361,50
9744,259950,2016-03-30,2016,F,51.37309777108434,-0.4394809397590361,50
9745,295000,2016-02-22,2016,F,51.37309777108434,-0.4394809397590361,50
9746,260000,2018-08-30,2018,F,51.37309777108434,-0.4394809397590361,50
9747,150000,2012-09-28,2012,F,51.37309777108434,-0.4394809397590361,50
9748,227000,2016-03-31,2016,F,51.37309777108434,-0.4394809397590361,50
9749,212000,2019-06-05,2019,F,51.37309777108434,-0.4394809397590361,50
9750,455000,2013-07-09,2013,F,51.37309777108434,-0.4394809397590361,50
9751,303000,2021-07-21,2021,F,51.37309777108434,-0.4394809397590361,50
9752,310000,2021-08-19,2021,F,51.37309777108434,-0.4394809397590361,50
9753,275000,2019-09-02,2019,F,51.37309777108434,-0.4394809397590361,50
9754,280000,2020-08-25,2020,F,51.37309777108434,-0.4394809397590361,50
9755,270000,2020-01-28,2020,F,51.37309777108434,-0.4394809397590361,50
9756,275000,2020-02-27,2020,F,51.37309777108434,-0.4394809397590361,50
9757,280000,2020-03-31,2020,F,51.37309777108434,-0.4394809397590361,50
9758,300000,2016-03-24,2016,F,51.37309777108434,-0.4394809397590361,50
9759,3800000,2016-11-30,2016,F,51.37309777108434,-0.4394809397590361,50
9760,3800000,2016-11-30,2016,F,51.37309777108434,-0.4394809397590361,50
9761,3800000,2016-11-30,2016,F,51.37309777108434,-0.4394809397590361,50
9762,3800000,2016-11-30,2016,F,51.37309777108434,-0.4394809397590361,50
9763,3800000,2016-11-30,2016,F,51.37309777108434,-0.4394809397590361,50
9764,3800000,2016-11-30,2016,F,51.37309777108434,-0.4394809397590361,50
9765,250000,2010-06-02,2010,F,51.37714194326241,-0.4097389361702128,5
9766,257000,2010-02-12,2010,F,51.37714194326241,-0.4097389361702128,5
9767,250000,2013-08-28,2013,F,51.37714194326241,-0.4097389361702128,5
9768,250000,2014-02-13,2014,F,51.37714194326241,-0.4097389361702128,5
9769,310000,2020-04-01,2020,F,51.37714194326241,-0.4097389361702128,5
9770,275000,2020-10-23,2020,F,51.37714194326241,-0.4097389361702128,5
9771,297500,2020-08-28,2020,F,51.37714194326241,-0.4097389361702128,5
9772,215000,2010-12-03,2010,F,51.37714194326241,-0.4097389361702128,5
9773,193000,2010-02-22,2010,F,51.37714194326241,-0.4097389361702128,5
9774,285000,2016-03-30,2016,F,51.37714194326241,-0.4097389361702128,5
9775,309000,2016-03-10,2016,F,51.37714194326241,-0.4097389361702128,5
9776,290000,2017-01-12,2017,F,51.37714194326241,-0.4097389361702128,5
9777,250000,2020-11-27,2020,F,51.37714194326241,-0.4097389361702128,5
9778,330000,2021-04-28,2021,F,51.37714194326241,-0.4097389361702128,5
9779,225000,2010-10-01,2010,F,51.37714194326241,-0.4097389361702128,5
9780,227000,2011-09-16,2011,F,51.37714194326241,-0.4097389361702128,5
9781,222505,2013-10-25,2013,F,51.37714194326241,-0.4097389361702128,5
9782,265000,2014-09-12,2014,F,51.37714194326241,-0.4097389361702128,5
9783,332500,2014-07-04,2014,F,51.37714194326241,-0.4097389361702128,5
9784,206000,2014-05-16,2014,F,51.37714194326241,-0.4097389361702128,5
9785,322000,2015-03-06,2015,F,51.37714194326241,-0.4097389361702128,5
9786,285000,2016-11-04,2016,F,51.37714194326241,-0.4097389361702128,5
9787,339950,2016-02-09,2016,F,51.37714194326241,-0.4097389361702128,5
9788,408000,2018-01-26,2018,F,51.37714194326241,-0.4097389361702128,5
9789,350000,2019-07-12,2019,F,51.37714194326241,-0.4097389361702128,5
9790,350000,2020-11-06,2020,F,51.37714194326241,-0.4097389361702128,5
9791,265000,2020-12-18,2020,F,51.37714194326241,-0.4097389361702128,5
9792,375000,2020-09-11,2020,F,51.37714194326241,-0.4097389361702128,5
9793,243000,2020-02-17,2020,F,51.37714194326241,-0.4097389361702128,5
9794,325000,2020-06-19,2020,F,51.37714194326241,-0.4097389361702128,5
9795,280000,2020-03-12,2020,F,51.37714194326241,-0.4097389361702128,5
9796,408000,2021-06-07,2021,F,51.37714194326241,-0.4097389361702128,5
9797,262000,2010-11-05,2010,F,51.37714194326241,-0.4097389361702128,5
9798,285000,2010-05-14,2010,F,51.37714194326241,-0.4097389361702128,5
9799,248000,2011-12-22,2011,F,51.37714194326241,-0.4097389361702128,5
9800,282000,2012-11-06,2012,F,51.37714194326241,-0.4097389361702128,5
9801,290000,2013-08-14,2013,F,51.37714194326241,-0.4097389361702128,5
9802,285000,2013-05-03,2013,F,51.37714194326241,-0.4097389361702128,5
9803,245000,2013-08-30,2013,F,51.37714194326241,-0.4097389361702128,5
9804,353000,2014-10-08,2014,F,51.37714194326241,-0.4097389361702128,5
9805,308000,2014-03-07,2014,F,51.37714194326241,-0.4097389361702128,5
9806,295000,2014-07-01,2014,F,51.37714194326241,-0.4097389361702128,5
9807,295000,2014-01-31,2014,F,51.37714194326241,-0.4097389361702128,5
9808,355500,2014-10-13,2014,F,51.37714194326241,-0.4097389361702128,5
9809,244000,2014-05-30,2014,F,51.37714194326241,-0.4097389361702128,5
9810,355000,2015-09-15,2015,F,51.37714194326241,-0.4097389361702128,5
9811,111500,2015-01-23,2015,F,51.37714194326241,-0.4097389361702128,5
9812,372500,2015-05-15,2015,F,51.37714194326241,-0.4097389361702128,5
9813,125000,2015-10-30,2015,F,51.37714194326241,-0.4097389361702128,5
9814,380000,2016-06-29,2016,F,51.37714194326241,-0.4097389361702128,5
9815,310000,2016-07-08,2016,F,51.37714194326241,-0.4097389361702128,5
9816,415000,2017-07-21,2017,F,51.37714194326241,-0.4097389361702128,5
9817,128000,2017-07-05,2017,F,51.37714194326241,-0.4097389361702128,5
9818,360000,2018-10-24,2018,F,51.37714194326241,-0.4097389361702128,5
9819,142500,2018-08-10,2018,F,51.37714194326241,-0.4097389361702128,5
9820,355000,2019-01-31,2019,F,51.37714194326241,-0.4097389361702128,5
9821,387500,2019-10-31,2019,F,51.37714194326241,-0.4097389361702128,5
9822,335000,2019-11-18,2019,F,51.37714194326241,-0.4097389361702128,5
9823,317000,2020-10-22,2020,F,51.37714194326241,-0.4097389361702128,5
9824,355000,2020-12-11,2020,F,51.37714194326241,-0.4097389361702128,5
9825,202000,2012-03-23,2012,F,51.37714194326241,-0.4097389361702128,5
9826,192000,2010-10-06,2010,F,51.37714194326241,-0.4097389361702128,5
9827,218500,2010-09-20,2010,F,51.37714194326241,-0.4097389361702128,5
9828,200000,2013-12-20,2013,F,51.37714194326241,-0.4097389361702128,5
9829,232500,2013-10-25,2013,F,51.37714194326241,-0.4097389361702128,5
9830,250000,2014-05-23,2014,F,51.37714194326241,-0.4097389361702128,5
9831,284000,2015-03-09,2015,F,51.37714194326241,-0.4097389361702128,5
9832,290500,2015-07-07,2015,F,51.37714194326241,-0.4097389361702128,5
9833,285000,2015-07-31,2015,F,51.37714194326241,-0.4097389361702128,5
9834,347500,2016-10-07,2016,F,51.37714194326241,-0.4097389361702128,5
9835,320000,2018-03-15,2018,F,51.37714194326241,-0.4097389361702128,5
9836,315000,2019-12-12,2019,F,51.37714194326241,-0.4097389361702128,5
9837,255000,2021-08-05,2021,F,51.37714194326241,-0.4097389361702128,5
9838,267000,2010-10-25,2010,F,51.37714194326241,-0.4097389361702128,5
9839,431000,2012-11-30,2012,F,51.37714194326241,-0.4097389361702128,5
9840,474000,2019-05-01,2019,F,51.37714194326241,-0.4097389361702128,5
9841,229000,2010-04-16,2010,F,51.37714194326241,-0.4097389361702128,5
9842,220000,2010-12-08,2010,F,51.37714194326241,-0.4097389361702128,5
9843,242500,2010-07-23,2010,F,51.37714194326241,-0.4097389361702128,5
9844,241500,2011-02-11,2011,F,51.37714194326241,-0.4097389361702128,5
9845,225000,2012-02-01,2012,F,51.37714194326241,-0.4097389361702128,5
9846,280000,2014-05-07,2014,F,51.37714194326241,-0.4097389361702128,5
9847,344000,2016-07-15,2016,F,51.37714194326241,-0.4097389361702128,5
9848,335000,2016-10-21,2016,F,51.37714194326241,-0.4097389361702128,5
9849,310000,2016-10-28,2016,F,51.37714194326241,-0.4097389361702128,5
9850,322500,2018-07-24,2018,F,51.37714194326241,-0.4097389361702128,5
9851,338000,2018-06-01,2018,F,51.37714194326241,-0.4097389361702128,5
9852,315000,2019-02-25,2019,F,51.37714194326241,-0.4097389361702128,5
9853,305000,2021-05-28,2021,F,51.37714194326241,-0.4097389361702128,5
9854,352000,2021-09-23,2021,F,51.37714194326241,-0.4097389361702128,5
9855,315500,2021-03-30,2021,F,51.37714194326241,-0.4097389361702128,5
9856,215000,2010-03-03,2010,F,51.37714194326241,-0.4097389361702128,5
9857,250000,2013-10-31,2013,F,51.37714194326241,-0.4097389361702128,5
9858,300000,2014-09-05,2014,F,51.37714194326241,-0.4097389361702128,5
9859,320000,2015-05-06,2015,F,51.37714194326241,-0.4097389361702128,5
9860,317000,2016-02-11,2016,F,51.37714194326241,-0.4097389361702128,5
9861,220000,2010-12-15,2010,F,51.37714194326241,-0.4097389361702128,5
9862,230000,2012-05-15,2012,F,51.37714194326241,-0.4097389361702128,5
9863,230000,2012-10-05,2012,F,51.37714194326241,-0.4097389361702128,5
9864,249950,2013-05-31,2013,F,51.37714194326241,-0.4097389361702128,5
9865,262000,2014-01-13,2014,F,51.37714194326241,-0.4097389361702128,5
9866,327500,2017-03-27,2017,F,51.37714194326241,-0.4097389361702128,5
9867,322500,2018-10-19,2018,F,51.37714194326241,-0.4097389361702128,5
9868,280000,2019-09-20,2019,F,51.37714194326241,-0.4097389361702128,5
9869,293500,2019-11-27,2019,F,51.37714194326241,-0.4097389361702128,5
9870,250000,2010-07-16,2010,F,51.37714194326241,-0.4097389361702128,5
9871,250000,2011-02-09,2011,F,51.37714194326241,-0.4097389361702128,5
9872,248500,2011-09-21,2011,F,51.37714194326241,-0.4097389361702128,5
9873,255000,2011-10-05,2011,F,51.37714194326241,-0.4097389361702128,5
9874,250000,2012-07-17,2012,F,51.37714194326241,-0.4097389361702128,5
9875,260000,2013-08-16,2013,F,51.37714194326241,-0.4097389361702128,5
9876,289000,2013-12-06,2013,F,51.37714194326241,-0.4097389361702128,5
9877,325000,2014-09-11,2014,F,51.37714194326241,-0.4097389361702128,5
